latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
2.2779,99.5371,308.6,1.8,1.3,2024-04-30,0707,Aqua,MODIS,52,61.03,285.8,12.5,D,0
1.7846,101.5093,313.8,1.5,1.2,2024-05-02,0248,Terra,MODIS,30,61.03,291.6,10.9,D,0
1.2954,101.9064,314.3,1.4,1.2,2024-05-02,0248,Terra,MODIS,54,61.03,292.3,11.9,D,0
0.9837,101.9485,314.9,1.4,1.2,2024-05-02,0248,Terra,MODIS,36,61.03,292.9,9.9,D,0
1.2971,101.8943,313.6,1.4,1.2,2024-05-02,0248,Terra,MODIS,47,61.03,291.8,10.7,D,0
0.9761,101.922,309.8,2.5,1.5,2024-05-02,0650,Aqua,MODIS,29,61.03,289.4,21.8,D,0
0.999,102.7089,309.9,2.2,1.4,2024-05-02,0650,Aqua,MODIS,26,61.03,289.4,14.6,D,2
0.9983,102.7039,310,2.2,1.4,2024-05-02,0650,Aqua,MODIS,43,61.03,289.8,16.8,D,2
1.392,101.5905,311.6,2.7,1.6,2024-05-02,0651,Aqua,MODIS,23,61.03,289.2,23.6,D,0
1.4132,101.7286,310,2.6,1.5,2024-05-02,0651,Aqua,MODIS,46,61.03,288.4,21,D,0
1.4269,101.7266,309.4,2.6,1.5,2024-05-02,0651,Aqua,MODIS,42,61.03,288.1,19.7,D,0
1.3992,101.637,311.9,2.6,1.6,2024-05-02,0651,Aqua,MODIS,37,61.03,289.3,22.5,D,0
0.4002,102.2865,308.1,2.6,1.5,2024-05-03,0328,Terra,MODIS,48,61.03,286.7,17.3,D,0
1.1106,104.0571,316.1,1.6,1.2,2024-05-05,0311,Terra,MODIS,44,61.03,294.8,11.7,D,2
1.1086,104.0708,317.5,1.6,1.2,2024-05-05,0311,Terra,MODIS,55,61.03,295.4,13.9,D,2
0.4441,101.8743,316.4,1.2,1.1,2024-05-05,0311,Terra,MODIS,58,61.03,296,9.4,D,0
0.4426,101.8845,319.4,1.2,1.1,2024-05-05,0311,Terra,MODIS,74,61.03,296,12.4,D,0
-0.8179,103.4711,312.8,1.5,1.2,2024-05-05,0311,Terra,MODIS,36,61.03,294,9.9,D,2
-0.9695,103.1638,316.1,1,1,2024-05-05,0714,Aqua,MODIS,65,61.03,299.2,7.7,D,0
-0.9838,102.988,312.8,1,1,2024-05-05,0714,Aqua,MODIS,35,61.03,295.3,4.9,D,0
-0.2568,102.352,322.3,1,1,2024-05-05,0715,Aqua,MODIS,65,61.03,302.4,11.8,D,0
-0.1908,102.364,319.3,1,1,2024-05-05,0715,Aqua,MODIS,55,61.03,300.5,9.7,D,0
0.1056,102.7468,319.3,1,1,2024-05-05,0715,Aqua,MODIS,35,61.03,301,9.5,D,0
0.4465,101.4201,316.6,1.1,1,2024-05-05,0715,Aqua,MODIS,53,61.03,298.2,9.8,D,2
0.666,101.5954,317.6,1.1,1,2024-05-05,0715,Aqua,MODIS,45,61.03,299,8.6,D,2
0.9713,102.998,316.6,1,1,2024-05-05,0715,Aqua,MODIS,37,61.03,299.4,7.7,D,0
1.0039,102.7077,318.1,1,1,2024-05-05,0715,Aqua,MODIS,51,61.03,300,8,D,2
0.9729,101.9307,319.2,1,1,2024-05-05,0715,Aqua,MODIS,53,61.03,301,10.2,D,0
1.1909,102.2889,317.2,1,1,2024-05-05,0715,Aqua,MODIS,47,61.03,298.9,8.3,D,0
1.448,101.5828,316.9,1,1,2024-05-05,0715,Aqua,MODIS,27,61.03,299.4,7.8,D,0
-0.3265,103.1438,318,1,1,2024-05-05,0715,Aqua,MODIS,0,61.03,298.9,8.1,D,0
0.0196,102.4227,318.3,1.7,1.3,2024-05-07,0658,Aqua,MODIS,45,61.03,295.5,22.2,D,0
0.6144,102.0937,318.3,1.7,1.3,2024-05-07,0659,Aqua,MODIS,59,61.03,295.2,24.6,D,0
0.4322,103.0104,314,1.8,1.3,2024-05-09,0237,Terra,MODIS,54,61.03,293.7,16.7,D,0
0.5102,102.255,309,2.1,1.4,2024-05-09,0237,Terra,MODIS,28,61.03,286.5,11.7,D,0
0.4006,102.2892,310.9,2.1,1.4,2024-05-09,0237,Terra,MODIS,27,61.03,283.2,15.9,D,0
0.2387,102.5332,311.3,3.5,1.8,2024-05-09,0642,Aqua,MODIS,14,61.03,291,31.5,D,0
0.6215,102.0988,314.1,1.5,1.2,2024-05-10,0317,Terra,MODIS,50,61.03,292.4,12.3,D,0
0.5614,102.211,313.5,1.5,1.2,2024-05-10,0317,Terra,MODIS,59,61.03,293.8,12.5,D,0
0.5663,101.9929,312.4,1.5,1.2,2024-05-10,0317,Terra,MODIS,56,61.03,291.9,10.4,D,0
1.3932,101.6328,315.6,1,1,2024-05-10,0723,Aqua,MODIS,41,61.03,296.4,7.9,D,0
1.5208,98.7688,307.7,1.1,1.1,2024-05-10,0723,Aqua,MODIS,55,61.03,283.6,4.8,D,0
1.397,101.6597,314.4,1,1,2024-05-10,0723,Aqua,MODIS,44,61.03,295.6,6.6,D,0
0.4837,101.9981,313.1,1.3,1.1,2024-05-12,0707,Aqua,MODIS,39,61.03,294.8,8.4,D,0
0.6854,101.6223,315.9,1.4,1.2,2024-05-12,0707,Aqua,MODIS,22,61.03,296,10.3,D,2
0.9176,101.7517,312.5,1.3,1.1,2024-05-12,0707,Aqua,MODIS,57,61.03,292,8.5,D,0
1.487,101.7259,314.3,1.3,1.1,2024-05-12,0707,Aqua,MODIS,19,61.03,291.2,10.8,D,0
2.4055,100.3184,313.3,1.6,1.2,2024-05-12,0707,Aqua,MODIS,59,61.03,294.3,10.5,D,0
0.4862,101.9948,312.2,2.5,1.5,2024-05-13,0747,Aqua,MODIS,52,61.03,291.7,21.5,D,0
1.6695,101.4362,314,2.8,1.6,2024-05-14,0650,Aqua,MODIS,18,61.03,291.6,29.9,D,2
1.727,98.8025,313.5,1.2,1.1,2024-05-17,0305,Terra,MODIS,38,61.03,295.2,7.4,D,2
-1.0999,103.3906,311.4,1.2,1.1,2024-05-17,0305,Terra,MODIS,45,61.03,293.9,7.2,D,0
-0.2394,102.3406,318,1,1,2024-05-17,0714,Aqua,MODIS,26,61.03,299.3,9.4,D,0
-1.1009,103.3918,324.3,1,1,2024-05-17,0714,Aqua,MODIS,80,61.03,297,14.5,D,0
-1.1022,103.383,321.8,1,1,2024-05-17,0714,Aqua,MODIS,77,61.03,297.1,11.6,D,0
-0.9039,102.271,315.5,1,1,2024-05-17,0714,Aqua,MODIS,68,61.03,291.4,9.5,D,0
-0.784,102.1461,312.3,1.1,1,2024-05-17,0714,Aqua,MODIS,59,61.03,294.6,5.4,D,0
-0.2407,102.3315,319,1,1,2024-05-17,0714,Aqua,MODIS,39,61.03,300.5,10.1,D,0
1.8391,101.2323,316.2,1.1,1,2024-05-17,0715,Aqua,MODIS,66,61.03,298.1,9.7,D,0
-0.998,103.3207,304.9,1.8,1.3,2024-05-17,1935,Aqua,MODIS,62,61.03,289.1,11.9,N,0
-0.9928,103.3143,302.5,1.8,1.3,2024-05-17,1935,Aqua,MODIS,50,61.03,289,9.2,N,0
0.9271,101.9045,310,1.9,1.3,2024-05-19,0658,Aqua,MODIS,33,61.03,282.2,15.1,D,0
0.1022,102.7657,314.2,1.7,1.3,2024-05-19,0658,Aqua,MODIS,34,61.03,294.6,16.6,D,0
1.8044,101.6278,307.1,1.9,1.4,2024-05-19,0658,Aqua,MODIS,49,61.03,284.6,11.3,D,0
0.0166,102.4201,314.2,1.8,1.3,2024-05-19,0658,Aqua,MODIS,46,61.03,295,16,D,0
-0.2567,102.356,313,1.7,1.3,2024-05-20,0738,Aqua,MODIS,40,61.03,290,13.5,D,0
0.7189,102.7165,311.3,2.5,1.5,2024-05-21,0230,Terra,MODIS,48,61.03,285.4,23.4,D,0
0.189,102.7711,318.3,1.3,1.1,2024-05-27,0730,Aqua,MODIS,39,61.03,296.5,13,D,0
0.2273,102.5445,316.6,1.2,1.1,2024-05-27,0730,Aqua,MODIS,45,61.03,295.1,9.6,D,0
1.8416,101.213,315.6,1.1,1,2024-05-29,0258,Terra,MODIS,30,61.03,292,7.7,D,0
1.8389,101.2316,315.6,1.1,1,2024-05-29,0258,Terra,MODIS,52,61.03,291.4,8.7,D,0
0.9744,103.0605,313.9,1,1,2024-05-29,0258,Terra,MODIS,26,61.03,292.8,6.2,D,0
0.6304,102.825,315.6,1,1,2024-05-29,0258,Terra,MODIS,42,61.03,295.6,7.9,D,0
0.835,102.2798,318.1,1.1,1,2024-05-29,0713,Aqua,MODIS,47,61.03,298.8,9.6,D,0
1.6128,101.6628,316.2,1.1,1,2024-05-29,0713,Aqua,MODIS,54,61.03,297.7,7.7,D,0
1.4511,101.4514,315.2,1.1,1.1,2024-05-29,0713,Aqua,MODIS,51,61.03,296,7.3,D,0
0.6653,100.2062,312.3,1.4,1.2,2024-05-29,0713,Aqua,MODIS,60,61.03,290.6,10.6,D,0
1.8023,101.6326,321.6,1.1,1,2024-05-29,0714,Aqua,MODIS,33,61.03,301,12.7,D,0
-0.9188,103.1165,318.9,1,1,2024-06-03,0720,Aqua,MODIS,41,61.03,299.5,10,D,0
0.6642,101.2457,316.4,1,1,2024-06-03,0721,Aqua,MODIS,71,61.03,296.3,8.2,D,0
1.8398,101.2208,306.4,1.6,1.2,2024-06-05,0246,Terra,MODIS,38,61.03,282.7,7.7,D,0
0.9809,101.9436,310,1.4,1.2,2024-06-05,0246,Terra,MODIS,10,61.03,287,5.8,D,0
-1.0374,103.3153,318.2,1.1,1,2024-06-05,0247,Terra,MODIS,74,61.03,294,12.2,D,0
-1.0388,103.3248,313.2,1.1,1,2024-06-05,0247,Terra,MODIS,67,61.03,294.5,7.1,D,0
1.2122,100.9215,316.5,1.8,1.3,2024-06-05,0704,Aqua,MODIS,54,61.03,294.4,19.8,D,0
-0.3457,102.7393,315.9,1.4,1.2,2024-06-05,0704,Aqua,MODIS,25,61.03,297.8,12.4,D,0
1.0261,104.0539,316.2,1.1,1.1,2024-06-05,0704,Aqua,MODIS,48,61.03,298.1,7.7,D,2
0.9708,103.0595,318.4,1.3,1.1,2024-06-05,0704,Aqua,MODIS,50,61.03,300.2,12.5,D,0
1.7082,101.1615,315.2,1.7,1.3,2024-06-05,0704,Aqua,MODIS,62,61.03,297.1,16.5,D,0
0.9831,101.9424,309.6,3,1.6,2024-06-07,0229,Terra,MODIS,59,61.03,288.9,24.3,D,0
-0.9222,103.1112,312.8,2.2,1.4,2024-06-07,0229,Terra,MODIS,15,61.03,294,20.3,D,0
0.0966,100.6283,312.4,1,1,2024-06-08,0309,Terra,MODIS,67,61.03,291.2,7.6,D,0
-0.3677,102.704,315.9,1.3,1.1,2024-06-08,0309,Terra,MODIS,48,61.03,298.1,11.8,D,0
-0.8216,103.462,314.3,1.5,1.2,2024-06-08,0309,Terra,MODIS,51,61.03,296.6,11.5,D,2
-0.7787,101.0167,312.1,1,1,2024-06-08,0728,Aqua,MODIS,57,61.03,297.2,4.8,D,0
-0.2583,103.2667,308.1,1.2,1.1,2024-06-08,0728,Aqua,MODIS,38,61.03,281.6,7.5,D,0
-0.1956,101.2229,315.7,1,1,2024-06-08,0728,Aqua,MODIS,60,61.03,296.5,7.3,D,0
0.7123,102.1065,307.1,1.2,1.1,2024-06-10,0712,Aqua,MODIS,37,61.03,280.9,5.6,D,0
0.9752,103.032,311.1,1.1,1,2024-06-10,0712,Aqua,MODIS,25,61.03,291.1,5.4,D,0
0.9881,101.9375,314.7,1.2,1.1,2024-06-10,0712,Aqua,MODIS,60,61.03,297.3,10.3,D,0
1.1525,102.2978,319.5,1.1,1.1,2024-06-10,0712,Aqua,MODIS,36,61.03,299.7,12.4,D,0
0.9805,101.9351,311.4,2.3,1.5,2024-06-12,0234,Terra,MODIS,53,61.03,292,18.9,D,0
0.6282,102.1089,311.2,2.2,1.4,2024-06-12,0234,Terra,MODIS,63,61.03,291.3,18.1,D,0
0.6286,102.1022,311.4,2.2,1.4,2024-06-12,0234,Terra,MODIS,31,61.03,291.2,16.7,D,0
0.0218,102.4206,311.2,2,1.4,2024-06-12,0234,Terra,MODIS,33,61.03,291,14.4,D,0
-0.923,103.1033,311.9,2.1,1.4,2024-06-12,0654,Aqua,MODIS,37,61.03,288.3,18.4,D,0
0.2549,99.2449,313.7,1,1,2024-06-13,0735,Aqua,MODIS,62,61.03,296.7,5.4,D,0
0.1925,100.5703,308.7,1.1,1,2024-06-15,0257,Terra,MODIS,60,61.03,289.5,4.8,D,0
1.933,99.543,305.2,1.2,1.1,2024-06-15,0719,Aqua,MODIS,39,61.03,280.9,7.2,D,0
1.7267,98.8046,312.8,1.1,1,2024-06-18,0319,Terra,MODIS,27,61.03,298.5,7,D,2
0.9008,101.9855,314.1,1.8,1.3,2024-06-18,0319,Terra,MODIS,57,61.03,296.2,16.1,D,0
0.9246,102.2547,307.3,1.1,1,2024-06-20,0726,Aqua,MODIS,20,61.03,289.1,3.5,D,0
1.8047,101.636,314.1,1.1,1,2024-06-25,0307,Terra,MODIS,33,61.03,299.6,7.3,D,0
0.2237,100.4591,309.7,1,1,2024-06-25,0307,Terra,MODIS,62,61.03,289.3,5.8,D,0
-0.2042,101.1678,313.1,1.1,1,2024-06-25,0733,Aqua,MODIS,50,61.03,297.6,6.2,D,0
0.3143,99.5214,318.9,1,1,2024-06-25,0733,Aqua,MODIS,68,61.03,296.2,10.8,D,0
0.6372,100.2255,311.8,1,1,2024-06-25,0733,Aqua,MODIS,61,61.03,292.3,5.8,D,0
2.0069,99.4345,315.1,1,1,2024-06-25,0734,Aqua,MODIS,66,61.03,296.9,7.8,D,0
2.0056,99.4256,334.3,1,1,2024-06-25,0734,Aqua,MODIS,87,61.03,297.9,29.3,D,0
0.0139,102.4265,314.5,1.1,1,2024-06-27,0249,Terra,MODIS,55,61.03,298.5,7.6,D,0
0.7799,101.7959,315.6,1.1,1,2024-06-27,0716,Aqua,MODIS,65,61.03,295.8,7.8,D,0
-0.3466,102.8033,311.2,1,1,2024-06-27,0716,Aqua,MODIS,28,61.03,290.6,6.6,D,0
1.1432,100.1352,311.3,1.3,1.1,2024-06-27,0717,Aqua,MODIS,42,61.03,292.3,7.6,D,0
1.2237,99.8416,310.4,1.4,1.2,2024-06-27,0717,Aqua,MODIS,36,61.03,290.3,6.4,D,0
1.3949,101.6569,311.6,2.7,1.6,2024-06-28,0329,Terra,MODIS,39,61.03,290.2,26.1,D,0
-0.2958,102.4752,314.5,1.9,1.3,2024-06-29,0659,Aqua,MODIS,41,61.03,294.2,16.6,D,0
0.3019,100.4431,316.9,1.1,1,2024-07-02,0723,Aqua,MODIS,71,61.03,298.3,10.2,D,0
0.6932,100.3425,316.3,1.1,1,2024-07-02,0724,Aqua,MODIS,65,61.03,297.2,8.7,D,0
0.2926,99.2279,317.7,1.2,1.1,2024-07-02,0724,Aqua,MODIS,70,61.03,295.4,12.4,D,0
0.7805,102.1487,312,1,1,2024-07-02,0724,Aqua,MODIS,24,61.03,292.5,6.8,D,0
0.7634,101.0115,312.9,1,1,2024-07-02,0724,Aqua,MODIS,13,61.03,297.2,5.2,D,0
0.9891,99.7785,322.6,1.1,1.1,2024-07-02,0724,Aqua,MODIS,77,61.03,298.6,15.8,D,0
1.2794,101.1423,314.7,1,1,2024-07-02,0724,Aqua,MODIS,66,61.03,297.4,6.2,D,0
1.2275,99.8443,319,1.1,1,2024-07-02,0724,Aqua,MODIS,39,61.03,302,12,D,0
2.1619,100.8068,317.2,1,1,2024-07-02,0724,Aqua,MODIS,43,61.03,299.5,7.8,D,2
2.3943,99.6225,322.2,1.1,1,2024-07-02,0724,Aqua,MODIS,78,61.03,297.6,16.2,D,0
1.3936,101.654,307.8,3.5,1.8,2024-07-03,0334,Terra,MODIS,56,61.03,290.9,30.6,D,0
0.9323,101.9105,307,3.7,1.8,2024-07-03,0334,Terra,MODIS,45,61.03,289.4,31.5,D,0
0.9733,103.0583,316.2,1.3,1.1,2024-07-04,0707,Aqua,MODIS,28,61.03,299.4,10.9,D,0
0.9789,101.935,320.3,1.5,1.2,2024-07-04,0707,Aqua,MODIS,59,61.03,304.1,17.6,D,0
1.4096,101.207,322.9,1.7,1.3,2024-07-04,0707,Aqua,MODIS,76,61.03,296,28.6,D,0
1.2232,99.841,314.8,2.1,1.4,2024-07-04,0707,Aqua,MODIS,52,61.03,298.4,21.3,D,0
1.4089,101.2019,320.1,1.7,1.3,2024-07-04,0707,Aqua,MODIS,73,61.03,296.7,21.8,D,0
1.8342,101.2031,317.2,1.6,1.3,2024-07-04,0707,Aqua,MODIS,35,61.03,299,16.2,D,0
2.1218,99.6979,309.9,2.1,1.4,2024-07-04,0707,Aqua,MODIS,58,61.03,293.8,13.9,D,0
1.9569,98.6339,310.3,2.6,1.5,2024-07-04,0707,Aqua,MODIS,60,61.03,291.9,21.1,D,0
0.4278,103.0122,312.7,2.1,1.4,2024-07-05,0317,Terra,MODIS,20,61.03,293.8,17.4,D,0
0.8554,99.569,314,1.2,1.1,2024-07-05,0317,Terra,MODIS,57,61.03,297.5,8,D,2
0.1125,102.7448,310.9,2,1.4,2024-07-05,0317,Terra,MODIS,33,61.03,293,14.3,D,0
2.3508,98.6944,312.6,1.3,1.1,2024-07-05,0748,Aqua,MODIS,60,61.03,295.7,9.3,D,0
1.8339,101.2039,309.6,1.9,1.4,2024-07-05,0748,Aqua,MODIS,36,61.03,282,14.3,D,0
0.5231,102.2494,316.2,1,1,2024-07-07,0259,Terra,MODIS,44,61.03,298.2,8.6,D,0
0.4846,102.129,309.9,1,1,2024-07-07,0259,Terra,MODIS,53,61.03,289.7,5.2,D,0
0.4833,102.1379,308.9,1,1,2024-07-07,0259,Terra,MODIS,35,61.03,289.2,4.6,D,0
0.3245,102.3459,316.5,1,1,2024-07-07,0259,Terra,MODIS,42,61.03,298.7,9.4,D,0
0.2747,102.4403,312.9,1.1,1.1,2024-07-07,0730,Aqua,MODIS,33,61.03,294.4,6.1,D,0
2.6064,100.1934,318.8,1,1,2024-07-07,0731,Aqua,MODIS,75,61.03,297.8,8.7,D,0
1.8346,101.219,316,2.6,1.6,2024-07-11,0657,Aqua,MODIS,72,61.03,295.2,30.9,D,0
1.7248,99.8215,310.5,1.2,1.1,2024-07-14,0721,Aqua,MODIS,65,61.03,275.9,9.7,D,0
1.9979,98.6284,311.9,1.4,1.2,2024-07-14,0721,Aqua,MODIS,31,61.03,284.9,14,D,0
2.0292,98.5497,310.5,1.5,1.2,2024-07-14,0721,Aqua,MODIS,51,61.03,277.3,15.4,D,0
2.2763,99.5396,313.5,1.2,1.1,2024-07-14,0721,Aqua,MODIS,69,61.03,285.5,13.4,D,0
-0.9486,102.2952,304.8,1.1,1,2024-07-16,1449,Terra,MODIS,62,61.03,289.5,5.9,N,0
0.838,101.7037,312.6,1.7,1.3,2024-07-17,0744,Aqua,MODIS,36,61.03,290.8,7.7,D,0
0.0079,102.4042,311.4,3.7,1.8,2024-07-18,0647,Aqua,MODIS,40,61.03,292.3,37.3,D,0
0.4087,102.9773,311.6,3.3,1.7,2024-07-18,0647,Aqua,MODIS,23,61.03,293.2,31,D,0
0.4281,103.0037,312.4,3.3,1.7,2024-07-18,0647,Aqua,MODIS,30,61.03,293.3,34.5,D,0
0.4257,102.9994,312.9,3.3,1.7,2024-07-18,0647,Aqua,MODIS,17,61.03,293.4,34.4,D,0
0.7169,102.6977,311.5,3.4,1.7,2024-07-18,0647,Aqua,MODIS,62,61.03,293.3,36.4,D,0
0.7861,102.162,311.3,3.8,1.8,2024-07-18,0647,Aqua,MODIS,41,61.03,293.1,35.3,D,0
0.9358,101.8952,313.6,3.9,1.8,2024-07-18,0647,Aqua,MODIS,45,61.03,293.8,52.3,D,0
-1.0356,102.3002,304,2.2,1.4,2024-07-18,1432,Terra,MODIS,58,61.03,291.2,12.8,N,0
0.6917,102.0175,305.8,2.1,1.4,2024-07-18,1432,Terra,MODIS,61,61.03,289.9,16.9,N,0
0.6944,102.0261,303.7,1.6,1.2,2024-07-18,1907,Aqua,MODIS,55,61.03,292.2,7.2,N,0
0.7055,102.0277,306.2,1.6,1.2,2024-07-18,1907,Aqua,MODIS,66,61.03,292.3,10.5,N,0
1.5285,101.1363,310.7,1.2,1.1,2024-07-19,0251,Terra,MODIS,61,61.03,282.3,8.9,D,0
0.2856,99.2168,315.1,1.1,1.1,2024-07-19,0727,Aqua,MODIS,60,61.03,292.5,9,D,0
0.2433,100.4454,316.5,1,1,2024-07-19,0727,Aqua,MODIS,70,61.03,290.7,9.6,D,0
0.4423,101.878,311.7,1,1,2024-07-19,0727,Aqua,MODIS,38,61.03,292,5,D,0
-0.9075,102.558,314.4,1,1,2024-07-19,0727,Aqua,MODIS,66,61.03,292.9,8.3,D,0
-0.9061,102.5672,320.1,1,1,2024-07-19,0727,Aqua,MODIS,76,61.03,295.2,13.1,D,0
-1.1575,102.8092,314.1,1,1,2024-07-19,0727,Aqua,MODIS,64,61.03,291.2,8.2,D,0
-0.3066,102.516,337,1.6,1.2,2024-07-19,1512,Terra,MODIS,100,61.03,269.3,76.6,N,0
-0.3047,102.5298,319.7,1.6,1.2,2024-07-19,1512,Terra,MODIS,99,61.03,269.3,36,N,0
-0.3028,102.5078,314.6,4.1,1.9,2024-07-20,0332,Terra,MODIS,55,61.03,285.7,81.8,D,0
-1.0085,102.3314,312.7,1.4,1.2,2024-07-21,0710,Aqua,MODIS,63,61.03,273,11.8,D,0
0.9724,99.0768,313.4,2.2,1.4,2024-07-21,0711,Aqua,MODIS,67,61.03,293.8,21.3,D,0
1.9864,100.9292,313.9,1.5,1.2,2024-07-21,0711,Aqua,MODIS,54,61.03,294.3,10.3,D,0
-0.3064,102.5138,301.1,1,1,2024-07-21,1454,Terra,MODIS,6,61.03,282.8,3.9,N,0
0.6299,100.1138,307,1.2,1.1,2024-07-21,1455,Terra,MODIS,48,61.03,287.4,9.1,N,0
2.5841,100.1891,308.6,1.1,1,2024-07-21,1455,Terra,MODIS,44,61.03,286.8,7.7,N,0
2.5933,100.1878,324.5,1.1,1,2024-07-21,1455,Terra,MODIS,100,61.03,288.3,23.4,N,0
0.6444,100.1266,316.8,1,1,2024-07-21,1930,Aqua,MODIS,94,61.03,283.2,15.3,N,0
0.6355,100.1254,333.5,1,1,2024-07-21,1930,Aqua,MODIS,100,61.03,280.4,34.6,N,0
0.6341,100.1342,307.8,1,1,2024-07-21,1930,Aqua,MODIS,73,61.03,282.3,8.5,N,0
0.9838,99.0875,300.4,1.1,1,2024-07-21,1930,Aqua,MODIS,27,61.03,283.3,4.7,N,0
0.6413,100.121,338.1,1.2,1.1,2024-07-22,0314,Terra,MODIS,90,61.03,298.4,44.6,D,0
0.6397,100.1318,319.5,1.2,1.1,2024-07-22,0314,Terra,MODIS,69,61.03,296.6,15.5,D,0
0.6318,100.1194,321.6,1.2,1.1,2024-07-22,0314,Terra,MODIS,79,61.03,295.8,18.1,D,0
0.4594,100.1042,313.5,1.2,1.1,2024-07-22,0314,Terra,MODIS,63,61.03,293.7,11,D,0
-0.3087,102.5266,317.2,1.8,1.3,2024-07-22,0314,Terra,MODIS,70,61.03,295.8,22.3,D,0
-0.3918,100.4585,310.8,1.3,1.1,2024-07-22,0314,Terra,MODIS,60,61.03,295.5,14,D,0
-0.9219,103.103,314.6,2.8,1.6,2024-07-22,0750,Aqua,MODIS,63,61.03,297.3,29.6,D,0
0.6298,100.1066,318.1,1.7,1.3,2024-07-22,0751,Aqua,MODIS,55,61.03,300.6,17.5,D,0
0.7339,100.1167,316.9,1.7,1.3,2024-07-22,0751,Aqua,MODIS,67,61.03,296.3,19.8,D,0
-0.2997,102.494,316.7,2.5,1.5,2024-07-22,0751,Aqua,MODIS,24,61.03,296.7,27.1,D,0
0.4153,102.9925,314.1,2.8,1.6,2024-07-22,0751,Aqua,MODIS,0,61.03,294.8,32.4,D,0
0.2457,99.2364,316.1,1.4,1.2,2024-07-22,0751,Aqua,MODIS,50,61.03,298.1,11.4,D,0
2.5937,100.184,304.1,3.2,1.7,2024-07-22,1535,Terra,MODIS,59,61.03,292.8,20.8,N,0
0.7973,102.1603,313.5,2.8,1.6,2024-07-23,0653,Aqua,MODIS,57,61.03,295.1,30.4,D,0
0.5123,102.9979,316.3,2.4,1.5,2024-07-23,0653,Aqua,MODIS,57,61.03,298,33.8,D,0
0.3755,102.2721,314.3,2.8,1.6,2024-07-23,0653,Aqua,MODIS,60,61.03,295.1,38.4,D,0
-0.1586,102.8029,312.6,2.6,1.5,2024-07-23,0653,Aqua,MODIS,31,61.03,293.1,22.5,D,0
1.9863,100.9307,317.8,3.4,1.7,2024-07-23,0654,Aqua,MODIS,55,61.03,297.2,51.4,D,0
1.9836,100.9237,316.3,3.4,1.7,2024-07-23,0654,Aqua,MODIS,50,61.03,296.9,44.3,D,0
2.3703,100.3361,320.7,3.7,1.8,2024-07-23,0654,Aqua,MODIS,33,61.03,298.2,61.1,D,0
2.363,100.3325,317.4,3.7,1.8,2024-07-23,0654,Aqua,MODIS,60,61.03,298.2,47.5,D,0
2.588,100.1854,315.8,3.8,1.8,2024-07-23,0654,Aqua,MODIS,60,61.03,296.6,46.9,D,0
1.0689,102.9864,304.7,1.4,1.2,2024-07-23,1437,Terra,MODIS,50,61.03,290.8,6.6,N,0
0.7427,100.2686,316.9,2.3,1.5,2024-07-23,1437,Terra,MODIS,94,61.03,294.6,43.5,N,0
2.389,100.3296,309.8,1.8,1.3,2024-07-23,1913,Aqua,MODIS,78,61.03,291.1,19.9,N,0
2.3775,100.328,315.1,1.8,1.3,2024-07-23,1913,Aqua,MODIS,91,61.03,289.2,29,N,0
2.3752,100.3433,306.2,1.7,1.3,2024-07-23,1913,Aqua,MODIS,47,61.03,290.6,13.9,N,0
2.6498,100.1779,304.5,1.8,1.3,2024-07-23,1913,Aqua,MODIS,31,61.03,290.7,13.3,N,0
2.6399,100.174,327.3,1.1,1.1,2024-07-24,0256,Terra,MODIS,61,61.03,299.8,21.9,D,0
2.5898,100.1876,320.8,1.1,1.1,2024-07-24,0256,Terra,MODIS,44,61.03,302.3,10.2,D,0
2.5601,100.1938,327.7,1.1,1.1,2024-07-24,0256,Terra,MODIS,81,61.03,301.8,20.9,D,0
2.5587,100.2038,336.2,1.1,1.1,2024-07-24,0256,Terra,MODIS,88,61.03,302.5,34.9,D,0
2.3852,100.3296,328.6,1.1,1.1,2024-07-24,0256,Terra,MODIS,82,61.03,302.4,21.2,D,0
2.3758,100.3283,350.6,1.1,1.1,2024-07-24,0256,Terra,MODIS,96,61.03,307.2,64.5,D,0
1.0685,102.9958,314.7,1,1,2024-07-24,0256,Terra,MODIS,37,61.03,299.4,5.3,D,0
0.9736,101.8659,315,1,1,2024-07-24,0256,Terra,MODIS,64,61.03,300.1,8.2,D,0
1.2258,99.8541,310.7,1.2,1.1,2024-07-24,0256,Terra,MODIS,33,61.03,293,6.1,D,0
-0.3026,102.5225,319.5,1,1,2024-07-24,0257,Terra,MODIS,41,61.03,302.1,10.6,D,0
-0.3039,102.5314,317.8,1,1,2024-07-24,0257,Terra,MODIS,31,61.03,301,9.7,D,0
-1.0523,103.5251,311.7,1.4,1.2,2024-07-24,0733,Aqua,MODIS,21,61.03,294.8,5.6,D,0
1.2707,98.9313,314.5,1,1,2024-07-24,0734,Aqua,MODIS,59,61.03,297.7,6.3,D,0
-0.7186,101.1061,309.9,1,1,2024-07-24,0734,Aqua,MODIS,41,61.03,293.8,5.8,D,0
0.0261,100.3988,315.2,1,1,2024-07-24,0734,Aqua,MODIS,63,61.03,292.8,10,D,0
0.1207,100.5986,346.4,1,1,2024-07-24,0734,Aqua,MODIS,93,61.03,301.3,47.9,D,0
0.1194,100.5896,328,1,1,2024-07-24,0734,Aqua,MODIS,81,61.03,300.6,18.8,D,0
